,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.716329,3.2880125,0,0.7226099,0.9807149,2.7469375,3.291225,0.55758417,0.53944236
1,4.448331,3.6415942,1,0.25211436,0.18916374,1.8581529,1.4002271,0.45611957,0.6536907
2,2.5479074,2.2945051,2,0.23285066,0.27051723,2.6550071,3.1600745,0.12433524,0.11350119
3,2.4402192,1.2976873,3,0.72063696,0.6978821,5.872368,5.6861467,0.6062981,0.52842546
4,2.7948394,2.905573,4,0.75137025,0.9792574,3.2350411,2.9956636,0.7420574,0.84036046
5,3.907882,4.041334,5,0.637237,0.69434243,5.568484,4.8835387,0.6440123,0.6701904
6,2.9653814,3.7568974,6,0.6132319,0.3669175,3.7542586,5.4931192,0.69489425,0.60749817
7,2.4403844,4.6821165,7,0.6715612,0.7131181,4.9617996,5.4766574,0.2853831,0.26298797
8,1.7156279,1.4307151,8,0.6022561,0.30426168,6.2721987,5.967833,0.3241686,0.31136078
9,4.3850536,4.585906,9,0.0593296,0.037897408,5.0911045,5.757912,0.2097162,0.22435218
10,5.4935637,5.133435,10,0.2543954,0.44650984,2.330143,2.8226683,0.117313504,0.06259334
11,2.1845973,2.3431153,11,0.49567553,0.25140494,5.8777437,3.9694464,0.31245068,0.3448034
12,3.6293852,3.5129714,12,0.54129785,0.72606355,3.0848556,3.0692177,0.32151443,0.35165876
13,2.2325306,2.9880595,13,0.7064834,0.9733925,2.684533,3.3351667,0.6466509,0.6478614
14,3.0803854,2.2839885,14,0.6760348,0.8426031,4.2852216,4.823619,0.3711908,0.34893566
